request,dvr,file,status,timestamp,upload_timestamp,original_size,converted_size,format
001000007462319104920240918003642000,0000074623191049,2024_09_17_20_03_25_0000074623191049.ts,completed,"2024-09-18 01:14:05","2024-09-18 01:14:51.298535+00:00",2,7,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_11_35_0000074623191062.ts,completed,"2024-09-18 01:14:02","2024-09-18 01:14:57.014517+00:00",3,8,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_10_35_0000074623191062.ts,completed,"2024-09-18 01:13:55","2024-09-18 01:15:14.061988+00:00",2,8,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_09_36_0000074623191062.ts,completed,"2024-09-18 01:13:49","2024-09-18 01:14:32.874873+00:00",1,3,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_08_37_0000074623191062.ts,completed,"2024-09-18 01:13:42","2024-09-18 01:14:27.911187+00:00",1,2,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_07_37_0000074623191062.ts,completed,"2024-09-18 01:13:36","2024-09-18 01:14:18.841381+00:00",1,2,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_06_38_0000074623191062.ts,completed,"2024-09-18 01:13:29","2024-09-18 01:14:25.055288+00:00",1,2,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_05_39_0000074623191062.ts,completed,"2024-09-18 01:13:22","2024-09-18 01:14:06.116192+00:00",1,2,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_04_40_0000074623191062.ts,completed,"2024-09-18 01:13:16","2024-09-18 01:14:11.005505+00:00",1,2,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_03_41_0000074623191062.ts,completed,"2024-09-18 01:13:09","2024-09-18 01:13:52.231999+00:00",1,2,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_02_41_0000074623191062.ts,completed,"2024-09-18 01:13:02","2024-09-18 01:13:44.841771+00:00",1,2,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_02_45_0000074623191062.ts,completed,"2024-09-18 01:12:56","2024-09-18 01:13:50.119615+00:00",1,2,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_01_45_0000074623191062.ts,completed,"2024-09-18 01:12:49","2024-09-18 01:14:07.968793+00:00",3,8,ts
001000007462319106220240918011142000,0000074623191062,2024_09_18_01_00_46_0000074623191062.ts,completed,"2024-09-18 01:12:43","2024-09-18 01:14:08.533532+00:00",3,10,ts
001000007462319106220240918011142000,0000074623191062,2024_09_15_03_10_46_0000074623191062.ts,pending,"2024-09-18 01:12:35",NULL,0,0,ts
001000007462319106220240918011142000,0000074623191062,2024_09_15_03_09_49_0000074623191062.ts,pending,"2024-09-18 01:12:26",NULL,0,0,ts
001000007462319106220240918011142000,0000074623191062,1971_01_01_00_00_14_0000074623191062_NV.ts,pending,"2024-09-18 01:12:18",NULL,0,0,ts
001000007462319106220240918011142000,0000074623191062,2024_09_15_02_42_56_0000074623191062.ts,pending,"2024-09-18 01:12:11",NULL,0,0,ts
001000007462319106220240918011142000,0000074623191062,2024_09_15_02_35_02_0000074623191062.ts,pending,"2024-09-18 01:12:03",NULL,0,0,ts
001000007462319106220240918011142000,0000074623191062,2024_09_15_02_34_05_0000074623191062.ts,pending,"2024-09-18 01:11:56",NULL,0,0,ts
001000007462319106220240918011142000,0000074623191062,2024_09_15_02_33_03_0000074623191062.ts,pending,"2024-09-18 01:11:49",NULL,0,0,ts
001000007462319104920240918003642000,0000074623191049,2024_09_17_20_02_26_0000074623191049.ts,completed,"2024-09-18 00:37:49","2024-09-18 00:38:36.285675+00:00",2,6,ts
001000007462319104920240918003642000,0000074623191049,2024_09_17_20_01_28_0000074623191049.ts,completed,"2024-09-18 00:37:42","2024-09-18 00:38:44.418799+00:00",2,6,ts
001000007462319104920240918003642000,0000074623191049,2024_09_17_20_00_28_0000074623191049.ts,completed,"2024-09-18 00:37:35","2024-09-18 00:38:24.067594+00:00",2,7,ts
001000007462319104920240918003642000,0000074623191049,2024_09_17_19_59_29_0000074623191049.ts,completed,"2024-09-18 00:37:28","2024-09-18 00:38:30.408776+00:00",2,7,ts
001000007462319104920240918003642000,0000074623191049,2024_09_17_19_58_29_0000074623191049.ts,completed,"2024-09-18 00:37:22","2024-09-18 00:38:12.824613+00:00",2,7,ts
001000007462319104920240918003642000,0000074623191049,2024_09_17_19_57_31_0000074623191049.ts,completed,"2024-09-18 00:37:15","2024-09-18 00:38:16.503875+00:00",2,6,ts
001000007462319104920240918003642000,0000074623191049,2024_09_17_19_56_32_0000074623191049.ts,completed,"2024-09-18 00:37:07","2024-09-18 00:38:15.720589+00:00",2,7,ts
001000007462319104920240918003642000,0000074623191049,2024_09_17_19_55_32_0000074623191049.ts,completed,"2024-09-18 00:37:01","2024-09-18 00:38:04.472392+00:00",2,7,ts
001000007462319104920240918003642000,0000074623191049,2024_09_17_19_54_33_0000074623191049.ts,completed,"2024-09-18 00:36:54","2024-09-18 00:37:50.963931+00:00",2,7,ts
001000007462319104920240918003642000,0000074623191049,2024_09_17_19_53_35_0000074623191049.ts,completed,"2024-09-18 00:36:48","2024-09-18 00:37:58.464512+00:00",2,7,ts
001000007462305101720240918002800000,0000074623051017,2024_09_18_00_27_27_0000074623051017.ts,completed,"2024-09-18 00:28:34","2024-09-18 00:30:26.521824+00:00",6,22,ts
001000007462305101720240918002800000,0000074623051017,2024_09_18_00_26_28_0000074623051017.ts,completed,"2024-09-18 00:28:08","2024-09-18 00:30:25.683210+00:00",5,19,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_23_06_14_0000074623193143.ts,completed,"2024-09-17 23:07:19","2024-09-17 23:08:31.896760+00:00",4,14,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_23_05_15_0000074623193143.ts,completed,"2024-09-17 23:06:19","2024-09-17 23:07:27.765809+00:00",3,13,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_23_04_15_0000074623193143.ts,completed,"2024-09-17 23:06:10","2024-09-17 23:07:18.927368+00:00",3,13,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_23_03_17_0000074623193143.ts,completed,"2024-09-17 23:06:02","2024-09-17 23:06:56.317684+00:00",3,13,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_23_02_18_0000074623193143.ts,completed,"2024-09-17 23:05:53","2024-09-17 23:07:03.613186+00:00",4,14,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_23_01_18_0000074623193143.ts,completed,"2024-09-17 23:05:45","2024-09-17 23:06:39.602771+00:00",3,13,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_23_00_16_0000074623193143.ts,completed,"2024-09-17 23:05:34","2024-09-17 23:06:33.766692+00:00",4,14,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_50_08_0000074623193143.ts,completed,"2024-09-17 23:05:26","2024-09-17 23:06:56.570291+00:00",5,17,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_50_58_0000074623193143.ts,completed,"2024-09-17 23:05:16","2024-09-17 23:06:11.376968+00:00",2,10,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_49_09_0000074623193143.ts,completed,"2024-09-17 23:05:09","2024-09-17 23:06:09.636366+00:00",2,6,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_48_09_0000074623193143.ts,completed,"2024-09-17 23:05:01","2024-09-17 23:05:49.921188+00:00",2,6,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_47_11_0000074623193143.ts,completed,"2024-09-17 23:04:53","2024-09-17 23:05:41.048414+00:00",2,6,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_46_12_0000074623193143.ts,completed,"2024-09-17 23:04:45","2024-09-17 23:05:41.735493+00:00",3,10,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_45_12_0000074623193143.ts,completed,"2024-09-17 23:04:38","2024-09-17 23:05:51.691183+00:00",3,10,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_44_13_0000074623193143.ts,completed,"2024-09-17 23:04:29","2024-09-17 23:05:31.315828+00:00",2,6,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_43_15_0000074623193143.ts,completed,"2024-09-17 23:04:22","2024-09-17 23:05:23.549848+00:00",2,5,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_42_15_0000074623193143.ts,completed,"2024-09-17 23:04:12","2024-09-17 23:05:04.205485+00:00",2,7,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_41_16_0000074623193143.ts,completed,"2024-09-17 23:04:04","2024-09-17 23:04:52.585572+00:00",2,6,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_40_18_0000074623193143.ts,completed,"2024-09-17 23:03:56","2024-09-17 23:04:46.237057+00:00",2,6,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_39_20_0000074623193143.ts,completed,"2024-09-17 23:03:47","2024-09-17 23:04:52.135527+00:00",2,6,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_38_19_0000074623193143.ts,completed,"2024-09-17 23:03:40","2024-09-17 23:04:43.820716+00:00",2,6,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_37_20_0000074623193143.ts,completed,"2024-09-17 23:03:34","2024-09-17 23:04:35.606156+00:00",2,6,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_36_22_0000074623193143.ts,completed,"2024-09-17 23:03:27","2024-09-17 23:04:30.013471+00:00",2,6,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_35_22_0000074623193143.ts,completed,"2024-09-17 23:03:19","2024-09-17 23:04:16.181257+00:00",2,9,ts
001000007462319314320240917230304000,0000074623193143,2024_09_17_22_34_19_0000074623193143.ts,completed,"2024-09-17 23:03:12","2024-09-17 23:04:00.603231+00:00",2,5,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_26_19_0000074623193150.ts,completed,"2024-09-17 22:27:27","2024-09-17 22:29:12.296044+00:00",6,23,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_25_21_0000074623193150.ts,completed,"2024-09-17 22:27:16","2024-09-17 22:28:10.978125+00:00",3,12,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_24_22_0000074623193150.ts,completed,"2024-09-17 22:27:08","2024-09-17 22:28:04.479415+00:00",3,12,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_23_24_0000074623193150.ts,completed,"2024-09-17 22:27:00","2024-09-17 22:27:56.805156+00:00",3,12,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_22_25_0000074623193150.ts,completed,"2024-09-17 22:26:50","2024-09-17 22:27:46.224759+00:00",3,11,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_21_25_0000074623193150.ts,completed,"2024-09-17 22:26:39","2024-09-17 22:27:51.026779+00:00",3,13,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_20_26_0000074623193150.ts,completed,"2024-09-17 22:26:32","2024-09-17 22:27:21.814151+00:00",3,11,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_19_29_0000074623193150.ts,completed,"2024-09-17 22:26:21","2024-09-17 22:27:33.195639+00:00",3,12,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_18_29_0000074623193150.ts,completed,"2024-09-17 22:26:12","2024-09-17 22:27:19.397447+00:00",3,12,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_17_30_0000074623193150.ts,completed,"2024-09-17 22:26:01","2024-09-17 22:27:00.577797+00:00",3,11,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_16_32_0000074623193150.ts,completed,"2024-09-17 22:25:49","2024-09-17 22:26:47.993151+00:00",3,11,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_15_32_0000074623193150.ts,completed,"2024-09-17 22:25:42","2024-09-17 22:26:32.925069+00:00",3,12,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_14_33_0000074623193150.ts,completed,"2024-09-17 22:25:30","2024-09-17 22:26:40.426061+00:00",3,12,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_13_34_0000074623193150.ts,completed,"2024-09-17 22:25:21","2024-09-17 22:26:15.732186+00:00",3,11,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_12_36_0000074623193150.ts,completed,"2024-09-17 22:25:11","2024-09-17 22:26:17.184537+00:00",3,11,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_11_36_0000074623193150.ts,completed,"2024-09-17 22:25:00","2024-09-17 22:25:59.319944+00:00",3,12,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_10_36_0000074623193150.ts,completed,"2024-09-17 22:24:51","2024-09-17 22:26:14.632146+00:00",3,13,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_08_34_0000074623193150.ts,completed,"2024-09-17 22:24:44","2024-09-17 22:24:58.007315+00:00",0,2,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_22_08_17_0000074623193150.ts,completed,"2024-09-17 22:24:30","2024-09-17 22:25:42.057264+00:00",5,20,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_21_56_49_0000074623193150.ts,completed,"2024-09-17 22:24:22","2024-09-17 22:24:55.946482+00:00",1,3,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_21_56_14_0000074623193150.ts,completed,"2024-09-17 22:24:13","2024-09-17 22:25:26.114731+00:00",5,16,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_21_55_15_0000074623193150.ts,completed,"2024-09-17 22:24:03","2024-09-17 22:26:28.163811+00:00",8,31,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_21_54_16_0000074623193150.ts,completed,"2024-09-17 22:23:53","2024-09-17 22:25:22.829638+00:00",4,16,ts
001000007462319315020240917222333000,0000074623193150,2024_09_17_21_53_18_0000074623193150.ts,completed,"2024-09-17 22:23:42","2024-09-17 22:24:55.385805+00:00",3,10,ts
001000007462213205320240917214801000,0000074622132053,2024_09_17_21_47_44_0000074622132053.ts,completed,"2024-09-17 21:54:34","2024-09-17 21:58:06.368958+00:00",25,70,ts
001000007462213205320240917214801000,0000074622132053,2024_09_17_21_46_45_0000074622132053.ts,completed,"2024-09-17 21:51:12","2024-09-17 21:54:04.839279+00:00",16,49,ts
002000007462217202220240917194325627,0000074622172022,2024_08_22_12_34_38_0000074622172022.h264,completed,"2024-09-17 19:44:06","2024-09-17 19:45:02.016629+00:00",19,24,h264
002000007462217202220240917194325627,0000074622172022,2024_08_22_12_33_38_0000074622172022.h264,completed,"2024-09-17 19:43:38","2024-09-17 19:44:53.258149+00:00",23,27,h264
002000007462217202220240917194325627,0000074622172022,duplicate-2024_08_22_12_35_38_0000074622172022.h264,completed,"2024-09-17 19:43:32","2024-09-17 19:43:32.272861+00:00",0,0,h264
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_56_23_0000074623192092.ts,completed,"2024-09-17 18:57:30","2024-09-17 18:58:20.027503+00:00",3,10,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_55_24_0000074623192092.ts,completed,"2024-09-17 18:56:30","2024-09-17 18:57:37.012672+00:00",3,11,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_54_25_0000074623192092.ts,completed,"2024-09-17 18:56:05","2024-09-17 18:56:58.943781+00:00",3,11,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_53_26_0000074623192092.ts,completed,"2024-09-17 18:55:59","2024-09-17 18:56:48.785322+00:00",3,10,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_52_27_0000074623192092.ts,completed,"2024-09-17 18:55:52","2024-09-17 18:56:44.436984+00:00",3,10,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_51_27_0000074623192092.ts,completed,"2024-09-17 18:55:42","2024-09-17 18:56:34.057320+00:00",3,9,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_50_29_0000074623192092.ts,completed,"2024-09-17 18:55:35","2024-09-17 18:56:27.927840+00:00",3,10,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_49_30_0000074623192092.ts,completed,"2024-09-17 18:55:26","2024-09-17 18:56:32.288174+00:00",3,9,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_48_30_0000074623192092.ts,completed,"2024-09-17 18:55:17","2024-09-17 18:56:08.995102+00:00",3,10,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_47_32_0000074623192092.ts,completed,"2024-09-17 18:55:09","2024-09-17 18:55:59.992901+00:00",3,10,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_46_33_0000074623192092.ts,completed,"2024-09-17 18:55:01","2024-09-17 18:55:54.409376+00:00",3,10,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_45_33_0000074623192092.ts,completed,"2024-09-17 18:54:53","2024-09-17 18:55:43.902733+00:00",3,10,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_44_34_0000074623192092.ts,completed,"2024-09-17 18:54:46","2024-09-17 18:55:50.215266+00:00",3,9,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_43_36_0000074623192092.ts,completed,"2024-09-17 18:54:39","2024-09-17 18:55:48.046001+00:00",3,9,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_42_37_0000074623192092.ts,completed,"2024-09-17 18:54:31","2024-09-17 18:55:21.935248+00:00",3,9,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_41_37_0000074623192092.ts,completed,"2024-09-17 18:54:24","2024-09-17 18:55:17.599189+00:00",3,10,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_40_39_0000074623192092.ts,completed,"2024-09-17 18:54:16","2024-09-17 18:55:23.638126+00:00",3,10,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_39_40_0000074623192092.ts,completed,"2024-09-17 18:54:09","2024-09-17 18:55:14.926677+00:00",3,10,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_38_41_0000074623192092.ts,pending,"2024-09-17 18:54:00",NULL,0,0,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_37_42_0000074623192092.ts,completed,"2024-09-17 18:53:59","2024-09-17 18:54:54.535823+00:00",3,10,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_35_44_0000074623192092.ts,completed,"2024-09-17 18:53:42","2024-09-17 18:54:51.724466+00:00",3,13,ts
001000007462319209220240917185319000,0000074623192092,2024_09_17_18_34_45_0000074623192092.ts,completed,"2024-09-17 18:53:40","2024-09-17 18:56:52.793472+00:00",16,56,ts
